행정구역별(시군구),연령별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년
북구,35~39,1인가구,,2933,3056,3138,3251,3324
북구,35~39,남자,,1958,2054,2067,2149,2191
북구,35~39,여자,,975,1002,1071,1102,1133
북구,40~44,1인가구,,3593,3346,3334,3103,3008
북구,40~44,남자,,2396,2191,2172,2011,1957
북구,40~44,여자,,1197,1155,1162,1092,1051
북구,45~49,1인가구,,3560,3657,3816,3979,3979
북구,45~49,남자,,2323,2317,2377,2486,2462
북구,45~49,여자,,1237,1340,1439,1493,1517
북구,50~54,1인가구,,3385,3444,3648,3717,3934
북구,50~54,남자,,1900,1990,2148,2203,2338
북구,50~54,여자,,1485,1454,1500,1514,1596
북구,55~59,1인가구,,3300,3705,4002,4260,4272
북구,55~59,남자,,1507,1697,1863,1991,2044
북구,55~59,여자,,1793,2008,2139,2269,2228
북구,60~64,1인가구,,2691,3129,3430,3670,4089
북구,60~64,남자,,977,1203,1363,1498,1687
북구,60~64,여자,,1714,1926,2067,2172,2402
북구,65~69,1인가구,,2386,2636,2875,3050,3258
북구,65~69,남자,,682,742,859,931,1075
북구,65~69,여자,,1704,1894,2016,2119,2183
북구,70~74,1인가구,,2283,2309,2352,2552,2773
북구,70~74,남자,,489,510,525,619,700
북구,70~74,여자,,1794,1799,1827,1933,2073
북구,75~79,1인가구,,1980,2154,2450,2596,2717
북구,75~79,남자,,342,398,493,520,507
북구,75~79,여자,,1638,1756,1957,2076,2210
북구,80~84,1인가구,,1257,1410,1503,1643,1847
북구,80~84,남자,,183,213,230,259,324
북구,80~84,여자,,1074,1197,1273,1384,1523
북구,85세 이상,1인가구,,583,714,739,851,1007
북구,85세 이상,남자,,84,99,124,144,172
북구,85세 이상,여자,,499,615,615,707,835
수성구,합계,1인가구,,33098,33472,34523,35853,37747
수성구,합계,남자,,13479,13332,13752,14196,14985
수성구,합계,여자,,19619,20140,20771,21657,22762
수성구,20세 미만,1인가구,,356,293,327,267,366
수성구,20세 미만,남자,,174,164,159,127,167
수성구,20세 미만,여자,,182,129,168,140,199
수성구,20~24,1인가구,,1626,1499,1492,1510,1772
수성구,20~24,남자,,677,595,574,589,736
수성구,20~24,여자,,949,904,918,921,1036
수성구,25~29,1인가구,,2395,2404,2642,3060,3368
수성구,25~29,남자,,1252,1212,1351,1513,1676
수성구,25~29,여자,,1143,1192,1291,1547,1692
수성구,30~34,1인가구,,2796,2588,2506,2578,2804
수성구,30~34,남자,,1502,1432,1400,1420,1612
수성구,30~34,여자,,1294,1156,1106,1158,1192
수성구,35~39,1인가구,,2523,2404,2496,2556,2543
수성구,35~39,남자,,1336,1240,1316,1367,1359
수성구,35~39,여자,,1187,1164,1180,1189,1184
수성구,40~44,1인가구,,2924,2583,2472,2345,2254
수성구,40~44,남자,,1568,1354,1275,1220,1158
수성구,40~44,여자,,1356,1229,1197,1125,1096
수성구,45~49,1인가구,,3044,3029,3028,3002,2996
수성구,45~49,남자,,1623,1557,1521,1445,1465
수성구,45~49,여자,,1421,1472,1507,1557,1531
수성구,50~54,1인가구,,2815,2803,2834,2896,2995
수성구,50~54,남자,,1379,1332,1376,1473,1473
수성구,50~54,여자,,1436,1471,1458,1423,1522
수성구,55~59,1인가구,,3093,3289,3327,3356,3479
수성구,55~59,남자,,1267,1362,1417,1415,1472
수성구,55~59,여자,,1826,1927,1910,1941,2007
수성구,60~64,1인가구,,2608,3045,3320,3466,3646
수성구,60~64,남자,,882,1100,1178,1236,1343
수성구,60~64,여자,,1726,1945,2142,2230,2303
수성구,65~69,1인가구,,2279,2527,2688,2887,3038
수성구,65~69,남자,,623,694,781,826,874
수성구,65~69,여자,,1656,1833,1907,2061,2164
수성구,70~74,1인가구,,2253,2214,2262,2343,2536
수성구,70~74,남자,,482,511,527,579,608
수성구,70~74,여자,,1771,1703,1735,1764,1928
수성구,75~79,1인가구,,2028,2195,2349,2458,2562
수성구,75~79,남자,,335,384,427,470,499
수성구,75~79,여자,,1693,1811,1922,1988,2063
수성구,80~84,1인가구,,1562,1654,1724,1954,2061
수성구,80~84,남자,,252,250,268,314,311
수성구,80~84,여자,,1310,1404,1456,1640,1750
수성구,85세 이상,1인가구,,796,945,1056,1175,1327
수성구,85세 이상,남자,,127,145,182,202,232
수성구,85세 이상,여자,,669,800,874,973,1095
달서구,합계,1인가구,,53796,55091,56993,59291,63765
달서구,합계,남자,,25901,26173,26799,27896,29866
달서구,합계,여자,,27895,28918,30194,31395,33899
달서구,20세 미만,1인가구,,785,641,784,757,1156
달서구,20세 미만,남자,,346,278,318,359,517
달서구,20세 미만,여자,,439,363,466,398,639
달서구,20~24,1인가구,,4578,4097,4175,4202,4979
달서구,20~24,남자,,2044,1742,1809,1773,2184
달서구,20~24,여자,,2534,2355,2366,2429,2795
달서구,25~29,1인가구,,4893,4836,5117,5510,6215
달서구,25~29,남자,,3013,2957,3051,3245,3514
달서구,25~29,여자,,1880,1879,2066,2265,2701
달서구,30~34,1인가구,,4966,4701,4356,4336,4676
달서구,30~34,남자,,3205,3120,2837,2818,3046
달서구,30~34,여자,,1761,1581,1519,1518,1630
달서구,35~39,1인가구,,4166,4156,4131,4182,4255
달서구,35~39,남자,,2742,2724,2667,2751,2753
달서구,35~39,여자,,1424,1432,1464,1431,1502
달서구,40~44,1인가구,,4740,4360,4130,3984,3974
달서구,40~44,남자,,3002,2720,2540,2490,2493
달서구,40~44,여자,,1738,1640,1590,1494,1481
달서구,45~49,1인가구,,4774,4982,5041,5107,5074
달서구,45~49,남자,,2882,2989,3045,3078,3116
달서구,45~49,여자,,1892,1993,1996,2029,1958
달서구,50~54,1인가구,,5016,5014,5073,5273,5529
달서구,50~54,남자,,2593,2640,2732,2878,3020
달서구,50~54,여자,,2423,2374,2341,2395,2509
달서구,55~59,1인가구,,4926,5519,5944,6189,6305
달서구,55~59,남자,,2140,2436,2681,2848,2911
달서구,55~59,여자,,2786,3083,3263,3341,3394
달서구,60~64,1인가구,,4047,4780,5107,5526,6086
달서구,60~64,남자,,1491,1791,1983,2199,2461
달서구,60~64,여자,,2556,2989,3124,3327,3625
달서구,65~69,1인가구,,3077,3575,3989,4309,4668
달서구,65~69,남자,,949,1129,1304,1404,1532
달서구,65~69,여자,,2128,2446,2685,2905,3136
달서구,70~74,1인가구,,2840,2863,2968,3273,3586
달서구,70~74,남자,,628,673,737,850,986
달서구,70~74,여자,,2212,2190,2231,2423,2600
달서구,75~79,1인가구,,2696,2813,3141,3267,3408
달서구,75~79,남자,,487,536,598,637,681
달서구,75~79,여자,,2209,2277,2543,2630,2727
달서구,80~84,1인가구,,1551,1845,2012,2204,2483
달서구,80~84,남자,,257,288,330,381,422
달서구,80~84,여자,,1294,1557,1682,1823,2061
달서구,85세 이상,1인가구,,741,909,1025,1172,1371
달서구,85세 이상,남자,,122,150,167,185,230
달서구,85세 이상,여자,,619,759,858,987,1141
달성군,합계,1인가구,,14262,16795,20251,21834,23243
달성군,합계,남자,,7451,8821,10879,11669,12362
달성군,합계,여자,,6811,7974,9372,10165,10881
달성군,20세 미만,1인가구,,76,69,98,58,194
달성군,20세 미만,남자,,49,39,56,30,112
달성군,20세 미만,여자,,27,30,42,28,82
달성군,20~24,1인가구,,442,480,619,617,804
달성군,20~24,남자,,268,290,369,369,435
달성군,20~24,여자,,174,190,250,248,369
달성군,25~29,1인가구,,1097,1409,1937,2071,2181
달성군,25~29,남자,,818,1059,1401,1478,1520
달성군,25~29,여자,,279,350,536,593,661
달성군,30~34,1인가구,,1402,1823,2305,2385,2425
달성군,30~34,남자,,1080,1410,1793,1857,1871
달성군,30~34,여자,,322,413,512,528,554
달성군,35~39,1인가구,,1288,1581,2040,2205,2255
달성군,35~39,남자,,946,1164,1492,1606,1656
달성군,35~39,여자,,342,417,548,599,599
달성군,40~44,1인가구,,1349,1423,1683,1803,1843
달성군,40~44,남자,,960,999,1192,1252,1264
달성군,40~44,여자,,389,424,491,551,579
달성군,45~49,1인가구,,1296,1521,1834,1926,1984
달성군,45~49,남자,,855,947,1121,1158,1231
달성군,45~49,여자,,441,574,713,768,753
달성군,50~54,1인가구,,1349,1446,1581,1779,1922
달성군,50~54,남자,,725,789,859,995,1078
달성군,50~54,여자,,624,657,722,784,844
달성군,55~59,1인가구,,1347,1626,1983,2144,2218
달성군,55~59,남자,,634,706,890,988,1027
달성군,55~59,여자,,713,920,1093,1156,1191
달성군,60~64,1인가구,,1045,1402,1654,1875,2087
달성군,60~64,남자,,388,544,640,736,823
달성군,60~64,여자,,657,858,1014,1139,1264
달성군,65~69,1인가구,,900,1065,1296,1462,1536
달성군,65~69,남자,,259,310,421,486,541
달성군,65~69,여자,,641,755,875,976,995
달성군,70~74,1인가구,,938,935,954,1054,1209
달성군,70~74,남자,,190,226,253,277,329
달성군,70~74,여자,,748,709,701,777,880
달성군,75~79,1인가구,,867,1017,1166,1214,1166
달성군,75~79,남자,,143,177,206,221,226
달성군,75~79,여자,,724,840,960,993,940
달성군,80~84,1인가구,,592,664,719,836,918
달성군,80~84,남자,,91,103,116,140,163
달성군,80~84,여자,,501,561,603,696,755
달성군,85세 이상,1인가구,,274,334,382,405,501
달성군,85세 이상,남자,,45,58,70,76,86
달성군,85세 이상,여자,,229,276,312,329,415
인천광역시,합계,1인가구,,243678,254076,266434,275898,297865
인천광역시,합계,남자,,129044,133482,140100,143845,155137
인천광역시,합계,여자,,114634,120594,126334,132053,142728
인천광역시,20세 미만,1인가구,,2108,2306,2218,1278,1803
인천광역시,20세 미만,남자,,1019,1115,1050,506,851
인천광역시,20세 미만,여자,,1089,1191,1168,772,952
인천광역시,20~24,1인가구,,12081,12907,13538,11469,15019
인천광역시,20~24,남자,,6471,6754,6858,5014,6734
인천광역시,20~24,여자,,5610,6153,6680,6455,8285
인천광역시,25~29,1인가구,,20016,21070,22511,24628,29114
인천광역시,25~29,남자,,12297,12864,13820,14736,17113
인천광역시,25~29,여자,,7719,8206,8691,9892,12001
인천광역시,30~34,1인가구,,24460,23777,23393,23530,25370
인천광역시,30~34,남자,,16132,15822,15606,15647,16841
인천광역시,30~34,여자,,8328,7955,7787,7883,8529
인천광역시,35~39,1인가구,,22074,22764,23672,24507,24992
인천광역시,35~39,남자,,14704,15150,15737,16335,16628
인천광역시,35~39,여자,,7370,7614,7935,8172,8364
인천광역시,40~44,1인가구,,23654,22633,22493,22006,22235
인천광역시,40~44,남자,,15769,15002,14915,14566,14688
인천광역시,40~44,여자,,7885,7631,7578,7440,7547
인천광역시,45~49,1인가구,,23421,24067,25235,26049,26476
인천광역시,45~49,남자,,14970,15271,16223,16696,17027
인천광역시,45~49,여자,,8451,8796,9012,9353,9449
인천광역시,50~54,1인가구,,24027,23750,23971,24729,26102
인천광역시,50~54,남자,,14445,14329,14647,15221,16067
인천광역시,50~54,여자,,9582,9421,9324,9508,10035
인천광역시,55~59,1인가구,,23889,26227,27963,28902,29383
인천광역시,55~59,남자,,12377,13617,14744,15444,15909
인천광역시,55~59,여자,,11512,12610,13219,13458,13474
인천광역시,60~64,1인가구,,17298,20303,22616,25769,28723
인천광역시,60~64,남자,,7684,9131,10329,11894,13349
인천광역시,60~64,여자,,9614,11172,12287,13875,15374
인천광역시,65~69,1인가구,,14726,15428,16810,17877,19645
인천광역시,65~69,남자,,5282,5662,6410,6885,7759
인천광역시,65~69,여자,,9444,9766,10400,10992,11886
인천광역시,70~74,1인가구,,12913,13640,14210,15267,16738
인천광역시,70~74,남자,,3518,3859,4179,4715,5326
인천광역시,70~74,여자,,9395,9781,10031,10552,11412
인천광역시,75~79,1인가구,,11152,12047,13401,14121,14735
인천광역시,75~79,남자,,2366,2631,2993,3252,3496
인천광역시,75~79,여자,,8786,9416,10408,10869,11239
인천광역시,80~84,1인가구,,7412,8221,8949,9675,10645
인천광역시,80~84,남자,,1247,1449,1677,1896,2126
인천광역시,80~84,여자,,6165,6772,7272,7779,8519
인천광역시,85세 이상,1인가구,,4447,4936,5454,6091,6885
인천광역시,85세 이상,남자,,763,826,912,1038,1223
인천광역시,85세 이상,여자,,3684,4110,4542,5053,5662
읍부,합계,1인가구,,2095,2176,2231,2407,2352
읍부,합계,남자,,936,986,1002,1062,1038
읍부,합계,여자,,1159,1190,1229,1345,1314
읍부,20세 미만,1인가구,,8,6,6,9,7
읍부,20세 미만,남자,,X,X,X,5,X
읍부,20세 미만,여자,,7,X,X,X,5
읍부,20~24,1인가구,,57,44,37,39,44
읍부,20~24,남자,,30,19,18,15,26
읍부,20~24,여자,,27,25,19,24,18
읍부,25~29,1인가구,,68,89,96,113,144
읍부,25~29,남자,,41,55,54,64,81
읍부,25~29,여자,,27,34,42,49,63
읍부,30~34,1인가구,,101,83,70,79,82
읍부,30~34,남자,,68,54,47,49,51
읍부,30~34,여자,,33,29,23,30,31
읍부,35~39,1인가구,,107,98,95,101,84
읍부,35~39,남자,,64,57,63,59,49
읍부,35~39,여자,,43,41,32,42,35
읍부,40~44,1인가구,,145,105,106,104,84
읍부,40~44,남자,,92,73,64,67,55
읍부,40~44,여자,,53,32,42,37,29
읍부,45~49,1인가구,,174,194,212,202,180
읍부,45~49,남자,,106,125,138,123,104
읍부,45~49,여자,,68,69,74,79,76
읍부,50~54,1인가구,,180,202,197,216,205
읍부,50~54,남자,,111,117,112,132,124
읍부,50~54,여자,,69,85,85,84,81
읍부,55~59,1인가구,,213,260,240,261,249
읍부,55~59,남자,,103,135,125,137,126
읍부,55~59,여자,,110,125,115,124,123
읍부,60~64,1인가구,,198,237,266,285,282
읍부,60~64,남자,,90,111,127,130,124
읍부,60~64,여자,,108,126,139,155,158
읍부,65~69,1인가구,,216,193,208,252,217
읍부,65~69,남자,,69,68,69,95,89
읍부,65~69,여자,,147,125,139,157,128
읍부,70~74,1인가구,,235,227,219,214,230
읍부,70~74,남자,,75,70,75,73,80
읍부,70~74,여자,,160,157,144,141,150
읍부,75~79,1인가구,,167,191,217,234,239
읍부,75~79,남자,,38,46,49,50,56
읍부,75~79,여자,,129,145,168,184,183
읍부,80~84,1인가구,,148,168,173,191,177
읍부,80~84,남자,,25,34,39,38,42
읍부,80~84,여자,,123,134,134,153,135
읍부,85세 이상,1인가구,,78,79,89,107,128
읍부,85세 이상,남자,,23,20,19,25,29
읍부,85세 이상,여자,,55,59,70,82,99
면부,합계,1인가구,,8879,8992,9429,9328,9022
면부,합계,남자,,5035,5056,5296,5094,4780
면부,합계,여자,,3844,3936,4133,4234,4242
면부,20세 미만,1인가구,,30,34,31,21,14
면부,20세 미만,남자,,21,24,24,13,8
면부,20세 미만,여자,,9,10,7,8,6
면부,20~24,1인가구,,677,572,575,361,207
면부,20~24,남자,,625,520,522,322,170
면부,20~24,여자,,52,52,53,39,37
면부,25~29,1인가구,,578,523,567,492,408
면부,25~29,남자,,491,453,468,407,303
면부,25~29,여자,,87,70,99,85,105
면부,30~34,1인가구,,301,322,370,337,294
면부,30~34,남자,,218,241,290,252,229
면부,30~34,여자,,83,81,80,85,65
면부,35~39,1인가구,,391,344,394,373,289
면부,35~39,남자,,299,261,306,295,223
면부,35~39,여자,,92,83,88,78,66
면부,40~44,1인가구,,510,444,430,393,368
면부,40~44,남자,,405,359,351,309,277
면부,40~44,여자,,105,85,79,84,91
면부,45~49,1인가구,,546,544,548,554,537
면부,45~49,남자,,398,385,397,390,369
면부,45~49,여자,,148,159,151,164,168
면부,50~54,1인가구,,855,777,762,745,734
면부,50~54,남자,,575,517,487,486,497
면부,50~54,여자,,280,260,275,259,237
면부,55~59,1인가구,,983,1105,1147,1194,1102
면부,55~59,남자,,573,672,691,708,659
면부,55~59,여자,,410,433,456,486,443
면부,60~64,1인가구,,786,975,1042,1118,1205
면부,60~64,남자,,418,536,584,634,673
면부,60~64,여자,,368,439,458,484,532
면부,65~69,1인가구,,714,704,809,857,859
면부,65~69,남자,,329,338,378,416,433
면부,65~69,여자,,385,366,431,441,426
면부,70~74,1인가구,,747,830,798,852,883
면부,70~74,남자,,273,316,302,339,363
면부,70~74,여자,,474,514,496,513,520
면부,75~79,1인가구,,747,752,789,809,830
면부,75~79,남자,,207,217,234,239,272
면부,75~79,여자,,540,535,555,570,558
면부,80~84,1인가구,,607,633,687,688,711
면부,80~84,남자,,125,132,164,173,188
면부,80~84,여자,,482,501,523,515,523
면부,85세 이상,1인가구,,407,433,480,534,581
면부,85세 이상,남자,,78,85,98,111,116
면부,85세 이상,여자,,329,348,382,423,465
동부,합계,1인가구,,232704,242908,254774,264163,286491
동부,합계,남자,,123073,127440,133802,137689,149319
동부,합계,여자,,109631,115468,120972,126474,137172
동부,20세 미만,1인가구,,2070,2266,2181,1248,1782
동부,20세 미만,남자,,997,1089,1023,488,841
동부,20세 미만,여자,,1073,1177,1158,760,941
동부,20~24,1인가구,,11347,12291,12926,11069,14768
동부,20~24,남자,,5816,6215,6318,4677,6538
동부,20~24,여자,,5531,6076,6608,6392,8230
동부,25~29,1인가구,,19370,20458,21848,24023,28562
동부,25~29,남자,,11765,12356,13298,14265,16729
동부,25~29,여자,,7605,8102,8550,9758,11833
동부,30~34,1인가구,,24058,23372,22953,23114,24994
동부,30~34,남자,,15846,15527,15269,15346,16561
동부,30~34,여자,,8212,7845,7684,7768,8433
동부,35~39,1인가구,,21576,22322,23183,24033,24619
동부,35~39,남자,,14341,14832,15368,15981,16356
동부,35~39,여자,,7235,7490,7815,8052,8263
동부,40~44,1인가구,,22999,22084,21957,21509,21783
동부,40~44,남자,,15272,14570,14500,14190,14356
동부,40~44,여자,,7727,7514,7457,7319,7427
동부,45~49,1인가구,,22701,23329,24475,25293,25759
동부,45~49,남자,,14466,14761,15688,16183,16554
동부,45~49,여자,,8235,8568,8787,9110,9205
동부,50~54,1인가구,,22992,22771,23012,23768,25163
동부,50~54,남자,,13759,13695,14048,14603,15446
동부,50~54,여자,,9233,9076,8964,9165,9717
동부,55~59,1인가구,,22693,24862,26576,27447,28032
동부,55~59,남자,,11701,12810,13928,14599,15124
동부,55~59,여자,,10992,12052,12648,12848,12908
동부,60~64,1인가구,,16314,19091,21308,24366,27236
동부,60~64,남자,,7176,8484,9618,11130,12552
동부,60~64,여자,,9138,10607,11690,13236,14684
동부,65~69,1인가구,,13796,14531,15793,16768,18569
동부,65~69,남자,,4884,5256,5963,6374,7237
동부,65~69,여자,,8912,9275,9830,10394,11332
동부,70~74,1인가구,,11931,12583,13193,14201,15625
동부,70~74,남자,,3170,3473,3802,4303,4883
동부,70~74,여자,,8761,9110,9391,9898,10742
동부,75~79,1인가구,,10238,11104,12395,13078,13666
동부,75~79,남자,,2121,2368,2710,2963,3168
동부,75~79,여자,,8117,8736,9685,10115,10498
동부,80~84,1인가구,,6657,7420,8089,8796,9757
동부,80~84,남자,,1097,1283,1474,1685,1896
동부,80~84,여자,,5560,6137,6615,7111,7861
동부,85세 이상,1인가구,,3962,4424,4885,5450,6176
동부,85세 이상,남자,,662,721,795,902,1078
동부,85세 이상,여자,,3300,3703,4090,4548,5098
중구,합계,1인가구,,13059,13735,15235,17162,20952
중구,합계,남자,,7432,7825,8704,9796,11811
중구,합계,여자,,5627,5910,6531,7366,9141
중구,20세 미만,1인가구,,43,43,67,59,67
중구,20세 미만,남자,,20,18,30,24,29
중구,20세 미만,여자,,23,25,37,35,38
중구,20~24,1인가구,,509,615,843,1171,1668
